Count,Zip Code,Latitude,Longitude,Tenure Months,Monthly Charges,Churn Value,Churn Score,CLTV
1,91207,34.182378,-118.262922,1,20.05,1,66,4710
1,91301,34.129058,-118.759788,65,108.65,1,79,6120
1,91321,34.370378,-118.504118,10,45.55,1,67,4097
1,91325,34.236683,-118.517588,2,35.1,1,78,2643
1,91326,34.281911,-118.556218,1,46.2,1,76,4167
1,91331,34.255442,-118.421314,1,45.15,1,89,5828
1,91335,34.200175,-118.540958,1,43.3,1,91,4972
1,91342,34.321621,-118.399841,38,57.15,1,75,3110
1,91344,34.291273,-118.505104,19,73.2,1,97,4718
1,91345,34.266389,-118.459744,52,85.35,1,98,6402
1,91351,34.422519,-118.420717,1,45.95,1,69,4888
1,91361,34.130992,-118.894673,3,83.75,1,65,4852
1,91411,34.17847,-118.459472,1,70.05,1,69,2699
1,91423,34.146957,-118.432138,2,86.0,1,77,4546
1,91502,34.177267,-118.31003,35,100.5,1,81,4745
1,91601,34.1692,-118.372498,16,72.65,1,73,2850
1,91605,34.207295,-118.400022,1,21.0,1,90,3753
1,91606,34.187599,-118.387125,1,45.1,1,70,2740
1,91710,33.990646,-117.663025,30,50.4,1,83,4795
1,91711,34.127621,-117.717863,5,78.95,1,65,4054
1,91732,34.074492,-118.01462,56,94.45,1,96,4830
1,91754,34.050322,-118.147037,44,84.8,1,66,3997
1,91761,34.035602,-117.591528,1,50.9,1,83,5111
1,91768,34.067932,-117.785168,49,99.8,1,83,6088
1,91770,34.065108,-118.082791,47,107.35,1,98,3620
1,91773,34.102119,-117.815532,31,19.55,1,67,2687
1,91789,34.018354,-117.85492,3,79.1,1,74,5339
1,91910,32.636792,-117.054989,8,25.5,1,78,5578
1,91915,32.605012,-116.97595,2,80.75,1,87,2176
1,91917,32.622999,-116.687855,65,91.85,1,82,5530
1,91934,32.649787,-116.2237,1,75.35,1,90,5284
1,91935,32.695681,-116.798386,1,75.45,1,74,5518
1,92003,33.290907,-117.202895,24,49.55,1,80,5005
1,92007,33.015866,-117.272254,69,78.6,1,93,6230
1,92014,32.948262,-117.256086,7,81.1,1,87,3238
1,92024,33.054579,-117.25665,11,74.95,1,70,2044
1,92026,33.21846,-117.116916,1,93.55,1,81,5536
1,92037,32.853743,-117.25034,58,102.1,1,96,4415
1,92056,33.194742,-117.29032,14,90.9,1,70,5148
1,92057,33.254497,-117.285879,12,29.2,1,94,3747
1,92060,33.309852,-116.823091,25,89.15,1,97,5853
1,92061,33.313828,-116.940501,58,108.85,1,91,4739
1,92065,33.044541,-116.833922,16,84.75,1,99,5136
1,92069,33.162624,-117.170863,1,45.7,1,99,3187
1,92071,32.847336,-116.997605,1,69.95,1,94,3208
1,92082,33.25283,-116.986079,2,44.6,1,70,5482
1,92083,33.17494,-117.242761,23,74.95,1,89,5897
1,92101,32.72523,-117.171346,57,95.25,1,93,5789
1,92102,32.716007,-117.117462,24,89.85,1,95,2050
1,92103,32.747484,-117.166877,49,100.45,1,90,4235
1,92104,32.741499,-117.127409,5,47.15,1,82,2857
1,92105,32.741859,-117.090353,2,80.2,1,99,2384
1,92106,32.71346,-117.236378,4,87.1,1,80,5587
1,92108,32.774046,-117.142454,5,75.9,1,87,3520
1,92110,32.76501,-117.19938,47,98.75,1,80,4622
1,92115,32.762506,-117.07245,10,86.45,1,80,5699
1,92117,32.825086,-117.199424,1,45.3,1,69,3049
1,92118,32.68674,-117.186612,67,104.1,1,74,4857
1,92122,32.85723,-117.209774,5,81.0,1,99,4287
1,92129,32.961064,-117.134917,67,90.6,1,73,4394
1,92139,32.677716,-117.047666,15,88.15,1,79,2524
1,92154,32.578103,-117.012975,1,20.2,1,92,4325
1,92211,33.762759,-116.324817,26,90.8,1,75,2641
1,92220,33.936298,-116.849577,22,79.35,1,68,4718
1,92239,33.889605,-115.257009,21,96.8,1,87,4317
1,92249,32.730583,-115.501083,47,83.35,1,98,2516
1,92250,32.811001,-115.152865,2,49.4,1,97,5115
1,92253,33.695532,-116.310571,22,79.2,1,91,3410
1,92258,33.906496,-116.569499,7,48.7,1,98,2984
1,92270,33.763678,-116.429928,1,95.6,1,79,4091
1,92273,32.790282,-115.689559,49,59.75,1,78,6006
1,92277,34.17211,-115.769773,43,108.15,1,86,2833
1,92281,33.03679,-115.60503,1,71.35,1,77,2619
1,92304,34.559882,-115.637164,1,20.15,1,86,4939
1,92305,34.1678,-116.86433,1,69.75,1,66,2901
1,92307,34.55082,-117.122396,32,93.2,1,90,5247
1,92308,34.424926,-117.184503,17,80.85,1,77,5174
1,92309,35.28952,-116.092214,4,33.65,1,95,2563
1,92321,34.255203,-117.175654,1,79.95,1,99,4815
1,92324,34.030915,-117.273201,1,19.3,1,92,3236
1,92333,34.274846,-116.937581,37,99.2,1,79,3599
1,92337,34.049671,-117.468896,8,85.2,1,95,2887
1,92338,34.702766,-116.093376,3,75.25,1,83,5898
1,92359,34.103578,-117.04054,1,54.35,1,87,4212
1,92374,34.064073,-117.166158,5,24.95,1,79,5865
1,92382,34.186211,-117.07683,40,42.35,1,67,5422
1,92386,34.243088,-116.830015,1,75.3,1,100,3596
1,92389,35.824572,-116.274755,51,94.8,1,94,5074
1,92397,34.358321,-117.618263,1,70.55,1,82,2146
1,92408,34.084909,-117.258107,33,86.15,1,66,3336
1,92539,33.527605,-116.666551,30,85.0,1,97,3698
1,92543,33.739415,-116.968339,2,80.55,1,69,2856
1,92551,33.88274,-117.224878,2,75.8,1,98,5270
1,92555,33.907361,-117.109972,29,98.5,1,72,5137
1,92563,33.581045,-117.14719,13,95.25,1,97,2982
1,92567,33.82769,-117.102244,7,74.4,1,96,4969
1,92586,33.707483,-117.200006,30,85.15,1,76,4417
1,92606,33.703976,-117.824172,2,88.55,1,80,3685
1,92610,33.698728,-117.67768,24,54.75,1,97,5699
1,92625,33.600987,-117.862734,1,91.3,1,71,2371
1,92629,33.477923,-117.705314,1,79.5,1,92,4490
1,92655,33.744439,-117.98588,7,70.1,1,83,3669
1,92657,33.603282,-117.821841,67,111.3,1,85,4146
1,92661,33.601309,-117.902304,57,95.25,1,86,6259
1,92662,33.606336,-117.893042,7,86.25,1,89,3344
1,92663,33.62251,-117.927024,1,100.8,1,65,3128
1,92679,33.631119,-117.567346,14,86.3,1,74,3677
1,92705,33.766004,-117.786763,28,89.95,1,90,2468
1,92706,33.765893,-117.881533,17,76.45,1,92,3266
1,92804,33.818,-117.974404,10,70.0,1,67,3156
1,92843,33.764018,-117.931507,34,64.4,1,75,5189
1,92845,33.782955,-118.026456,1,102.45,1,85,4811
1,92886,33.897253,-117.792202,3,80.1,1,65,4330
1,93001,34.360261,-119.306383,2,80.2,1,85,4381
1,93003,34.279221,-119.221437,6,98.15,1,80,3578
1,93010,34.227846,-119.079903,12,112.95,1,97,3965
1,93021,34.312945,-118.858169,1,70.9,1,78,4739
1,93022,34.404544,-119.302118,3,86.85,1,70,3561
1,93035,34.18454,-119.224666,23,99.85,1,83,3425
1,93040,34.432843,-118.730106,1,74.5,1,75,5554
1,93060,34.402343,-119.094824,65,109.15,1,99,6001
1,93067,34.420998,-119.60137,16,65.2,1,73,4722
1,93101,34.419203,-119.710008,66,99.5,1,96,4479
1,93103,34.438581,-119.685368,1,71.55,1,98,5739
1,93108,34.457541,-119.631072,53,93.9,1,68,5543
1,93110,34.437945,-119.77191,69,108.4,1,73,4708
1,93201,35.869626,-119.498771,13,48.75,1,86,2655
1,93202,36.315979,-119.710852,4,85.65,1,96,3223
1,93205,35.523991,-118.400432,12,106.7,1,92,2406
1,93206,35.451402,-119.488413,1,25.15,1,99,5386
1,93208,36.057458,-118.591951,54,110.35,1,90,6189
1,93215,35.772244,-119.209689,48,103.25,1,71,4736
1,93221,36.301689,-119.018233,2,47.8,1,89,4134
1,93251,35.38381,-119.730885,29,98.6,1,72,5144
1,93252,34.737031,-119.460557,15,83.05,1,70,2596
1,93268,35.184837,-119.402525,17,70.4,1,67,4469
1,93270,35.939068,-119.043666,56,104.75,1,93,5605
1,93272,36.047414,-119.344304,21,94.25,1,73,4819
1,93402,35.279984,-120.824288,1,45.95,1,82,4563
1,93426,35.842889,-121.004862,1,70.15,1,71,2825
1,93427,34.631362,-120.238218,1,85.55,1,86,3967
1,93442,35.369553,-120.763864,35,70.3,1,79,5413
1,93444,35.050345,-120.489599,32,106.35,1,65,4113
1,93465,35.536115,-120.739231,33,103.7,1,76,4461
1,93512,37.653947,-118.231443,1,88.35,1,72,4254
1,93526,36.869584,-118.189241,8,94.2,1,80,2939
1,93527,36.041315,-118.188235,5,96.25,1,74,5056
1,93528,35.363339,-117.637641,2,70.7,1,86,4559
1,93534,34.727529,-118.153098,42,33.55,1,82,2044
1,93541,37.890145,-119.184087,40,94.55,1,95,5676
1,93553,34.445239,-117.894868,57,112.95,1,89,4738
1,93560,34.903052,-118.411251,1,35.9,1,93,4747
1,93561,35.073777,-118.652112,38,99.25,1,76,5274
1,93591,34.598221,-117.79593,2,24.45,1,77,5573
1,93608,36.488056,-120.407691,8,103.35,1,71,2363
1,93612,36.814539,-119.711868,7,84.8,1,70,2015
1,93615,36.497895,-119.285484,31,99.95,1,96,5362
1,93618,36.523619,-119.386868,18,90.0,1,97,2708
1,93621,36.789213,-119.140338,14,104.85,1,86,2292
1,93624,36.397745,-120.119911,28,106.1,1,85,3770
1,93625,36.625792,-119.672483,15,74.2,1,80,4553
1,93628,36.807595,-118.901544,5,89.35,1,70,4584
1,93643,37.244307,-119.470256,1,77.15,1,79,2756
1,93644,37.648647,-119.231447,1,35.25,1,88,2548
1,93647,36.600185,-119.175655,4,48.55,1,97,3955
1,93651,37.007238,-119.505661,53,98.4,1,87,6481
1,93665,36.959731,-120.653519,59,93.85,1,85,5390
1,93668,36.635661,-120.288644,46,100.7,1,72,5712
1,93673,36.456091,-119.486225,14,80.45,1,94,4155
1,93702,36.739385,-119.753649,31,55.25,1,78,2933
1,93706,36.654614,-119.903674,13,54.45,1,88,5212
1,93711,36.833002,-119.82947,35,75.35,1,79,2785
1,93906,36.722898,-121.633648,2,75.7,1,82,4676
1,93924,36.414611,-121.6386,1,74.25,1,93,4750
1,93928,35.930782,-121.189757,25,89.7,1,82,4078
1,93932,35.989792,-121.055933,16,96.4,1,80,2688
1,93933,36.689582,-121.758398,1,69.5,1,77,3273
1,93954,36.125529,-120.864443,36,85.25,1,82,3041
1,94005,37.684694,-122.40712,1,19.4,1,66,4152
1,94010,37.57028,-122.365778,9,83.3,1,97,3520
1,94014,37.691561,-122.445202,8,80.1,1,67,5071
1,94015,37.680844,-122.48131,45,62.7,1,92,2654
1,94027,37.454924,-122.203168,25,25.3,1,79,3779
1,94043,37.419725,-122.062947,13,98.15,1,98,5525
1,94105,37.789168,-122.395009,46,93.7,1,70,3378
1,94109,37.794487,-122.42227,25,105.95,1,100,4283
1,94110,37.750021,-122.415201,18,82.0,1,79,3306
1,94114,37.758085,-122.434801,60,95.75,1,88,4129
1,94117,37.770533,-122.445121,30,94.05,1,68,4095
1,94122,37.760412,-122.484966,1,54.75,1,83,2614
1,94123,37.800254,-122.436975,39,95.65,1,65,4892
1,94129,37.797526,-122.464531,1,94.6,1,96,4033
1,94130,37.820894,-122.369725,31,98.9,1,98,4050
1,94402,37.556634,-122.317723,3,76.05,1,67,2930
1,94520,38.013825,-122.039144,1,69.75,1,69,5057
1,94521,37.971421,-121.971504,7,34.5,1,93,3520
1,94523,37.95338,-122.076886,61,105.55,1,86,5011
1,94525,38.049292,-122.228415,39,30.1,1,72,3106
1,94526,37.815459,-121.977203,10,70.3,1,94,2162
1,94533,38.287136,-122.02711,1,80.2,1,90,3056
1,94535,38.265899,-121.939461,67,94.35,1,99,4348
1,94538,37.505768,-121.962472,6,44.6,1,90,4525
1,94539,37.516791,-121.899117,1,19.6,1,91,4205
1,94542,37.656695,-122.048361,33,110.45,1,80,3401
1,94556,37.827946,-122.107185,2,70.7,1,96,5317
1,94559,38.232389,-122.324944,7,99.25,1,90,2487
1,94563,37.873916,-122.20522,1,84.8,1,80,2627
1,94567,38.672708,-122.403219,52,105.0,1,85,4630
1,94568,37.713926,-121.928425,22,54.45,1,71,2445
1,94572,38.027218,-122.23463,47,85.3,1,97,3631
1,94574,38.581354,-122.296283,33,83.35,1,66,5456
1,94576,38.554383,-122.474773,18,33.5,1,82,5474
1,94586,37.587494,-121.862856,24,90.35,1,67,5546
1,94589,38.161321,-122.271588,1,90.75,1,86,5460
1,94590,38.104705,-122.247387,4,89.6,1,87,4689
1,94601,37.776523,-122.219268,2,49.25,1,90,5775
1,94608,37.83726,-122.287648,1,19.75,1,92,2611
1,94609,37.834341,-122.26437,19,95.15,1,78,5830
1,94618,37.84551,-122.235181,22,101.35,1,77,4694
1,94703,37.863843,-122.275684,4,70.05,1,89,3600
1,94705,37.858898,-122.240512,4,74.65,1,87,4013
1,94708,37.897743,-122.263124,4,50.4,1,92,4399
1,94709,37.878554,-122.26609,7,79.65,1,81,4513
1,94803,37.963995,-122.288296,19,79.85,1,65,3715
1,94805,37.941456,-122.320968,5,78.75,1,72,3401
1,94901,37.972662,-122.491452,8,80.45,1,100,3443
1,94937,38.099323,-122.945723,1,50.1,1,90,4778
1,94940,38.129308,-122.834815,2,76.4,1,71,4340
1,94941,37.901371,-122.572024,3,98.7,1,72,3916
1,94945,38.135897,-122.563683,13,100.8,1,65,3269
1,94949,38.067204,-122.524004,28,90.1,1,99,5958
1,94965,37.848641,-122.515692,15,51.55,1,66,2087
1,94970,37.921137,-122.657562,10,79.25,1,87,3856
1,95004,36.878364,-121.629781,5,94.85,1,69,5701
1,95006,37.171727,-122.142961,2,85.7,1,95,2187
1,95030,37.222842,-121.988727,1,44.4,1,76,3204
1,95032,37.233034,-121.947427,5,89.5,1,66,2718
1,95039,36.863303,-121.781632,1,86.05,1,96,4843
1,95045,36.810568,-121.503022,4,44.55,1,66,5605
1,95054,37.393554,-121.965114,31,35.4,1,77,2067
1,95060,36.993451,-122.098858,1,95.65,1,87,3473
1,95065,37.031404,-121.981865,1,20.95,1,70,4285
1,95110,37.34667,-121.910019,10,34.7,1,92,3244
1,95120,37.186141,-121.843554,15,19.75,1,69,2428
1,95121,37.304681,-121.809955,17,92.55,1,99,5775
1,95126,37.327069,-121.916819,53,60.05,1,77,5271
1,95127,37.375156,-121.795867,16,74.3,1,81,2076
1,95130,37.277592,-121.986477,9,85.35,1,89,2752
1,95131,37.387027,-121.897775,25,74.3,1,85,5175
1,95135,37.28682,-121.723877,4,98.1,1,87,2895
1,95202,37.959706,-121.287669,50,109.65,1,84,5855
1,95207,38.002125,-121.324979,9,74.55,1,69,3145
1,95210,38.033219,-121.297433,3,100.95,1,81,5351
1,95212,38.049457,-121.21653,10,94.9,1,83,2832
1,95222,38.071327,-120.632221,32,104.9,1,79,3966
1,95224,38.208336,-120.339938,9,24.1,1,82,3195
1,95233,38.184914,-120.364085,66,104.05,1,95,5504
1,95240,38.123544,-121.159078,3,88.35,1,93,5202
1,95246,38.264262,-120.515133,29,94.65,1,70,5150
1,95250,38.244806,-120.417301,1,74.4,1,91,5429
1,95251,38.055562,-120.456298,41,79.9,1,84,4734
1,95303,37.4695,-120.672724,8,69.7,1,88,3068
1,95306,37.394411,-120.127262,12,98.1,1,97,2709
1,95315,37.422961,-120.765493,1,20.5,1,76,3820
1,95323,37.605926,-120.69955,4,99.6,1,77,4708
1,95348,37.40122,-120.514191,1,81.95,1,85,5622
1,95350,37.671806,-121.007575,7,69.35,1,82,4292
1,95360,37.343846,-121.039391,6,91.1,1,68,2266
1,95363,37.410236,-121.320337,14,86.1,1,89,2177
1,95365,37.329725,-120.306399,25,94.7,1,82,5641
1,95367,37.734971,-120.954271,22,85.1,1,68,5248
1,95369,37.521708,-120.426843,61,99.15,1,77,5612
1,95372,37.990574,-120.261821,70,102.95,1,99,5005
1,95386,37.669516,-120.626964,1,45.05,1,73,2644
1,95387,37.546007,-121.28257,1,71.0,1,72,5345
1,95389,37.704267,-119.607001,47,70.55,1,82,4457
1,95401,38.460517,-122.790335,1,79.7,1,75,2066
1,95404,38.526941,-122.709096,22,59.0,1,77,2195
1,95405,38.439696,-122.668817,48,60.35,1,69,2681
1,95417,39.710591,-123.682799,1,69.25,1,87,4568
1,95423,39.07116,-122.598542,25,70.95,1,75,4881
1,95427,39.239818,-123.565432,20,89.0,1,78,4594
1,95428,39.83307,-123.178765,18,99.4,1,86,2421
1,95431,38.348884,-122.51699,1,73.5,1,74,4378
1,95446,38.52576,-123.013347,9,95.5,1,90,5007
1,95448,38.618347,-122.908422,28,92.35,1,71,2990
1,95450,38.505995,-123.187019,11,74.55,1,81,4601
1,95466,39.094102,-123.500853,12,83.8,1,78,5565
1,95468,38.911299,-123.609588,53,54.45,1,65,6280
1,95488,39.724433,-123.767578,41,99.8,1,76,4726
1,95497,38.696659,-123.436861,20,105.85,1,84,4223
1,95501,40.796621,-124.15428,7,75.45,1,75,2872
1,95503,40.737431,-124.108897,7,93.85,1,79,3506
1,95524,40.825486,-124.049485,22,100.75,1,98,4152
1,95526,40.372532,-123.525626,3,31.0,1,67,5122
1,95531,41.701223,-124.003393,51,80.0,1,91,4769
1,95543,41.867908,-123.794144,5,70.25,1,89,3684
1,95547,40.557314,-124.081662,62,100.15,1,93,4120
1,95548,41.572813,-124.035011,28,94.5,1,80,5433
1,95567,41.950683,-124.097094,10,33.9,1,84,2529
1,95587,39.955587,-123.681175,69,89.95,1,82,6363
1,95601,38.431407,-120.8421,12,84.45,1,100,3330
1,95605,38.592745,-121.540036,27,79.5,1,100,2518
1,95606,38.809804,-122.241383,1,89.15,1,68,3123
1,95608,38.626128,-121.328011,14,74.95,1,70,2075
1,95610,38.69508,-121.271616,32,74.4,1,90,2091
1,95623,38.63153,-120.842609,3,55.3,1,96,3190
1,95626,38.734997,-121.463719,22,55.15,1,79,5115
1,95633,38.852544,-120.837669,16,84.95,1,67,3075
1,95635,38.921333,-120.897718,5,43.25,1,67,5824
1,95636,38.636102,-120.522149,23,48.35,1,83,4580
1,95637,38.830739,-122.196202,1,79.55,1,72,5593
1,95638,38.313447,-121.123886,50,71.05,1,94,5746
1,95641,38.154823,-121.601358,1,84.5,1,73,4340
1,95651,38.815515,-120.916997,71,108.6,1,97,4982
1,95655,38.549822,-121.266725,46,30.3,1,95,2243
1,95658,38.883224,-121.15918,2,30.4,1,90,4002
1,95659,38.788898,-121.608624,1,45.4,1,67,2168
1,95662,38.689174,-121.218435,32,84.15,1,74,4017
1,95664,38.803731,-121.043799,3,19.75,1,83,2647
1,95665,38.400264,-120.641274,5,85.4,1,90,3716
1,95670,38.602723,-121.279913,49,75.2,1,90,5283
1,95674,38.954144,-121.482536,17,55.85,1,76,5472
1,95678,38.759751,-121.288545,23,106.4,1,79,5507
1,95686,38.157794,-121.520223,6,84.4,1,77,4539
1,95695,38.71967,-121.862416,6,56.25,1,95,4110
1,95703,38.983388,-120.988814,2,85.55,1,86,5512
1,95709,38.748316,-120.675512,4,68.65,1,76,5274
1,95714,39.197215,-120.83679,4,77.85,1,65,2140
1,95721,38.851842,-120.076204,3,105.35,1,65,3662
1,95726,38.733908,-120.453416,8,87.05,1,69,2545
1,95736,39.00978,-120.978273,1,53.5,1,80,5094
1,95746,38.749466,-121.184196,1,25.1,1,79,4769
1,95814,38.584505,-121.491956,30,79.65,1,73,2174
1,95818,38.556306,-121.495817,5,54.2,1,78,5476
1,95819,38.567594,-121.437507,1,19.45,1,78,3848
1,95827,38.549185,-121.328386,72,103.4,1,83,5055
1,95831,38.494832,-121.529447,13,84.45,1,74,5801
1,95835,38.685069,-121.543709,32,85.95,1,74,2431
1,95838,38.646096,-121.442433,16,59.4,1,87,5556
1,95903,39.125311,-121.392283,29,30.6,1,77,3615
1,95920,39.449794,-121.936372,38,99.55,1,100,3474
1,95922,39.432127,-121.099287,17,70.0,1,70,4390
1,95925,39.461768,-121.195825,1,45.3,1,86,2293
1,95926,39.745712,-121.84333,2,29.85,1,95,4268
1,95930,39.562239,-121.14836,2,95.1,1,90,4486
1,95932,39.273096,-122.050763,1,19.8,1,96,5600
1,95936,39.578792,-120.780786,4,76.65,1,97,4580
1,95937,38.931425,-121.946081,5,99.15,1,74,2283
1,95949,39.099204,-121.137962,9,44.95,1,66,5023
1,95950,39.033058,-121.895718,18,49.55,1,97,2815
1,95968,39.435756,-121.552071,25,95.9,1,68,2241
1,95971,39.971228,-121.041166,17,81.5,1,79,3443
1,95975,39.225634,-121.156163,52,84.1,1,75,6216
1,95982,39.172777,-121.805845,3,36.45,1,89,3766
1,95984,40.022184,-121.062384,1,25.05,1,65,4842
1,95988,39.493991,-122.286363,8,49.85,1,75,2269
1,96006,41.171578,-120.913161,43,55.55,1,85,2573
1,96009,41.083464,-121.107929,22,69.5,1,94,5922
1,96013,40.946785,-121.719489,54,104.3,1,77,4019
1,96023,41.949216,-122.050062,1,93.85,1,78,3014
1,96032,41.5837,-122.935922,1,50.45,1,75,2426
1,96041,40.547857,-123.187265,7,74.65,1,67,4612
1,96050,41.816595,-122.948287,12,94.2,1,73,3975
1,96063,40.408796,-121.579609,54,106.55,1,90,4893
1,96064,41.759864,-122.379175,1,20.1,1,80,5747
1,96069,40.689243,-122.037023,23,83.8,1,80,5737
1,96071,40.656287,-121.428965,3,55.15,1,78,5698
1,96074,39.884395,-122.587513,10,86.65,1,84,4990
1,96080,40.186772,-122.388361,37,106.75,1,92,5849
1,96093,40.759401,-122.939337,31,78.45,1,72,3091
1,96096,40.637105,-121.906949,34,87.45,1,98,3358
1,96103,39.783747,-120.661032,29,70.75,1,73,2663
1,96109,40.012675,-120.101857,12,101.35,1,68,3967
1,96110,41.280341,-120.150381,1,81.7,1,83,5574
1,96112,41.932207,-120.135941,33,68.25,1,100,5647
1,96115,41.729079,-120.225025,4,79.15,1,68,5762
1,96125,39.600599,-120.636358,35,95.45,1,91,2080
1,96126,39.559709,-120.345639,19,100.95,1,73,4072
1,96137,40.271535,-121.018087,1,69.1,1,92,4779
1,96148,39.24124,-120.054765,1,69.6,1,74,2151
1,96150,38.911577,-120.106169,31,103.45,1,65,5387
1,96161,39.342498,-120.247127,4,77.95,1,89,5365
1,90007,34.027337,-118.28515,1,78.45,1,67,2139
1,90016,34.028331,-118.354338,10,29.5,1,69,3797
1,90017,34.052842,-118.264495,2,70.75,1,72,3257
1,90020,34.066367,-118.309868,9,84.45,1,95,3543
1,90023,34.017697,-118.200577,4,85.65,1,87,2330
1,90024,34.066303,-118.435479,38,70.15,1,82,2645
1,90028,34.099869,-118.326843,51,97.8,1,81,6204
1,90031,34.085807,-118.206617,1,46.3,1,73,3017
1,90033,34.050198,-118.210946,41,106.3,1,85,5383
1,90037,34.002642,-118.287596,12,89.4,1,79,5047
1,90039,34.110845,-118.259595,5,83.15,1,96,2516
1,90043,33.988543,-118.334081,10,74.15,1,90,4231
1,90048,34.072945,-118.37267,11,99.5,1,84,5286
1,90049,34.091829,-118.491244,1,44.15,1,97,4773
1,90056,33.987945,-118.370442,16,53.9,1,65,5091
1,90057,34.061918,-118.277939,1,85.45,1,100,2318
1,90062,34.003553,-118.308933,4,50.85,1,90,5386
1,90063,34.044271,-118.185237,1,59.2,1,65,5020
1,90066,34.002028,-118.430656,13,83.2,1,86,4028
1,90068,34.137411,-118.328915,1,54.9,1,89,2833
1,90071,34.052917,-118.255178,21,103.9,1,91,3769
1,90221,33.885811,-118.206459,11,19.25,1,69,5638
1,90230,33.993991,-118.39704,2,75.45,1,65,3350
1,90232,34.019323,-118.391902,2,54.85,1,96,3016
1,90248,33.876482,-118.284077,1,95.1,1,70,5795
1,90254,33.86532,-118.396336,6,75.5,1,88,5838
1,90255,33.97803,-118.217141,4,73.75,1,83,5026
1,90260,33.88856,-118.351813,12,96.05,1,89,2577
1,90302,33.975332,-118.355252,4,88.95,1,72,5948
1,90403,34.031529,-118.491156,4,50.7,1,90,4930
1,90405,34.005439,-118.477507,3,53.4,1,65,2755
1,90501,33.833699,-118.314387,53,101.9,1,94,5884
1,90505,33.807882,-118.347957,68,83.0,1,86,4714
1,90621,33.874224,-117.993368,1,50.6,1,82,3677
1,90623,33.850504,-118.039892,10,89.5,1,84,4206
1,90631,33.940619,-117.9513,1,69.8,1,90,4154
1,90640,34.015217,-118.109962,51,93.8,1,83,4788
1,90670,33.933565,-118.062611,24,101.05,1,66,4766
1,90712,33.840524,-118.148403,18,94.7,1,72,2206
1,90713,33.847755,-118.112532,72,104.15,1,74,5925
1,90742,33.719221,-118.073596,4,61.45,1,83,2131
1,90804,33.783047,-118.1486,1,90.55,1,89,3898
1,90807,33.830099,-118.182239,26,88.8,1,82,4910
1,90814,33.771612,-118.143866,7,85.2,1,86,3905
1,91007,34.128284,-118.047732,5,91.4,1,78,2834
1,91030,34.110444,-118.156957,42,106.15,1,93,2265
1,91105,34.13946,-118.166649,4,45.3,1,99,3443
1,91203,34.153338,-118.262974,2,73.25,1,78,2919
1,91208,34.195386,-118.238508,8,51.05,1,77,3758
1,91303,34.19829,-118.602203,9,85.35,1,95,2445
1,91304,34.224377,-118.632656,1,75.35,1,92,4403
1,91311,34.294142,-118.603883,43,75.2,1,68,4673
1,91316,34.150354,-118.518292,1,20.9,1,97,5527
1,91355,34.43987,-118.644609,3,43.3,1,91,4849
1,91356,34.157137,-118.548511,70,109.5,1,82,6136
1,91381,34.364153,-118.615583,11,84.8,1,67,5118
1,91384,34.506627,-118.699048,50,95.05,1,92,5863
1,91401,34.178483,-118.431791,5,50.35,1,81,4618
1,91402,34.223768,-118.445461,1,74.6,1,75,5861
1,91403,34.147149,-118.463365,16,19.7,1,82,3438
1,91423,34.146957,-118.432138,15,59.45,1,68,5129
1,91501,34.188339,-118.300942,46,105.2,1,99,3322
1,91601,34.1692,-118.372498,8,45.15,1,100,3721
1,91607,34.165783,-118.399795,31,93.8,1,79,4115
1,91711,34.127621,-117.717863,32,96.2,1,93,3606
1,91722,34.097345,-117.906736,1,79.6,1,94,3108
1,91731,34.079934,-118.046695,20,85.25,1,92,2414
1,91741,34.14649,-117.849815,26,80.5,1,72,2729
1,91744,34.031441,-117.936436,5,89.8,1,88,2960
1,91748,33.976753,-117.897367,1,50.75,1,93,5355
1,91752,33.999992,-117.535395,14,89.65,1,98,2504
1,91767,34.083086,-117.737997,36,65.4,1,71,5220
1,91773,34.102119,-117.815532,9,72.9,1,65,3585
1,91789,34.018354,-117.85492,5,40.0,1,80,3125
1,91790,34.066964,-117.937007,9,99.45,1,93,2313
